"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2005","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","94.72836352","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2005","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".34620506","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2005","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".748743537","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2005","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","150.2","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2005","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","94.02436218","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2005","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".920513337","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2005","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.878303896","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2004","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","148.83","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2004","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","92.29085938","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2004","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.541413072","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2004","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-2.422849463","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2004","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","151.16","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2004","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","94.58244975","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2004","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-2.401859504","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2004","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.278949511","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2004","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","154.88","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2004","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","95.80778292","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2004","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.35660149","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2004","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.549171635","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2004","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","157.01","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2004","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","96.33683751","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2004","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.890039136","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2004","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.851393242","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2004","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","158.42","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2004","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.16408597","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2004","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.006311936","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2004","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".302439604","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2004","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","158.43","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2004","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","96.87110937","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2004","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.073993131","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2004","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".300024549","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2004","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","160.15","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2004","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","96.58134164","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2004","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.062581084","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2004","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".026292611","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2004","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","161.87","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2004","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","96.55595456","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2004","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".784509059","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2004","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.20512758","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2004","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","160.61","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2004","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","95.40618827","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2004","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".312285304","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2004","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".871366555","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2004","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","160.11","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2004","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","94.58203207","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2004","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","1.284159919","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2004","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.877565718","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","29-Feb-2004","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","158.08","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","29-Feb-2004","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","92.83892033","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","29-Feb-2004","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.2586914","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","29-Feb-2004","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.84966462","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2004","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","158.49","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2004","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","93.63449955","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2004","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.693338295","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2004","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-2.030017721","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2003","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","161.22","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2003","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","95.57468254","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2003","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.533011666","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2003","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.863325351","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2003","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","163.73","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2003","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","96.40698851","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2003","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".50951504","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2003","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".994499582","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2003","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","162.9","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2003","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","95.45766246","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2003","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.570996979","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2003","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.348203293","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2003","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","165.5","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2003","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","95.79121061","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2003","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.749625187","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2003","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.574493616","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2003","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","166.75","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2003","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","96.34470479","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2003","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".633675317","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2003","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".974479808","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2003","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","165.7","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2003","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","95.41490579","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2003","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".784623806","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2003","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.410972801","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2003","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","164.41","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2003","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","94.08735875","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2003","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.544431674","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2003","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.581516584","Percent","Normal","","40","REER : Percentage Change over Month"
